State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code,Year,Month,Day,DayName,Quarter,Price_Range,
Gujarat,Surat,Surat,Bhindi,Other,FAQ,26-06-2024,3000,5000,4000,85,2024,6,26,Wednesday,2,2000,
Gujarat,Surat,Surat,Potato,Other,FAQ,04-05-2024,1100,2650,1875,24,2024,5,4,Saturday,2,1550,
Gujarat,Surat,Surat,Potato,Other,FAQ,17-05-2024,1200,2600,1900,24,2024,5,17,Friday,2,1400,
Gujarat,Surat,Surat,Potato,Other,FAQ,25-05-2024,1000,2600,1800,24,2024,5,25,Saturday,2,1600,
Gujarat,Surat,Surat,Potato,Other,FAQ,06-05-2024,1150,2600,1875,24,2024,5,6,Monday,2,1450,
Gujarat,Surat,Surat,Potato,Other,FAQ,11-05-2024,1200,2700,1950,24,2024,5,11,Saturday,2,1500,
Gujarat,Surat,Surat,Potato,Other,FAQ,18-05-2024,1200,2650,1920,24,2024,5,18,Saturday,2,1450,
Gujarat,Surat,Surat,Potato,Other,FAQ,22-05-2024,1100,2800,1950,24,2024,5,22,Wednesday,2,1700,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,09-05-2024,1000,3500,2250,34,2024,5,9,Thursday,2,2500,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,10-05-2024,1000,3500,2250,34,2024,5,10,Friday,2,2500,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,16-05-2024,1000,3000,2000,34,2024,5,16,Thursday,2,2000,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,17-05-2024,1000,3500,2250,34,2024,5,17,Friday,2,2500,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,18-05-2024,1200,4000,2600,34,2024,5,18,Saturday,2,2800,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,21-05-2024,1000,4000,2500,34,2024,5,21,Tuesday,2,3000,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,29-05-2024,1500,4000,2750,34,2024,5,29,Wednesday,2,2500,
Gujarat,Surat,Surat,Onion,Other,FAQ,01-05-2024,500,1900,1200,23,2024,5,1,Wednesday,2,1400,
Gujarat,Surat,Surat,Onion,Other,FAQ,03-05-2024,500,1000,750,23,2024,5,3,Friday,2,500,
Gujarat,Surat,Surat,Onion,Other,FAQ,06-05-2024,500,2600,1550,23,2024,5,6,Monday,2,2100,
Gujarat,Surat,Surat,Onion,Other,FAQ,23-05-2024,600,2900,1750,23,2024,5,23,Thursday,2,2300,
Gujarat,Surat,Surat,Bhindi,Other,FAQ,23-05-2024,2000,4000,3000,85,2024,5,23,Thursday,2,2000,
Gujarat,Surat,Surat,Bhindi,Other,FAQ,24-05-2024,1500,3700,2600,85,2024,5,24,Friday,2,2200,
Gujarat,Surat,Surat,Pumpkin,Other,FAQ,26-06-2024,1000,1500,1250,84,2024,6,26,Wednesday,2,500,
Gujarat,Surat,Surat,Pumpkin,Other,FAQ,27-06-2024,1000,1500,1250,84,2024,6,27,Thursday,2,500,
Gujarat,Surat,Surat,Pumpkin,Other,FAQ,28-06-2024,1000,1500,1250,84,2024,6,28,Friday,2,500,
Gujarat,Surat,Surat,Pumpkin,Other,FAQ,29-06-2024,1000,1500,1250,84,2024,6,29,Saturday,2,500,
Gujarat,Surat,Surat,Cluster beans,Other,FAQ,01-06-2024,3000,6500,4750,80,2024,6,1,Saturday,2,3500,
Gujarat,Surat,Surat,Cluster beans,Other,FAQ,05-06-2024,3000,6000,4500,80,2024,6,5,Wednesday,2,3000,
Gujarat,Surat,Surat,Cluster beans,Other,FAQ,19-06-2024,4000,9000,6500,80,2024,6,19,Wednesday,2,5000,
Gujarat,Surat,Surat,Cluster beans,Other,FAQ,29-06-2024,2000,4200,3100,80,2024,6,29,Saturday,2,2200,
Gujarat,Surat,Surat,Cluster beans,Other,FAQ,30-06-2024,3500,7000,5250,80,2024,6,30,Sunday,2,3500,
Gujarat,Surat,Surat,Bitter gourd,Other,FAQ,05-06-2024,2000,5000,3500,81,2024,6,5,Wednesday,2,3000,
Gujarat,Surat,Surat,Bitter gourd,Other,FAQ,08-06-2024,2000,6000,4000,81,2024,6,8,Saturday,2,4000,
Gujarat,Surat,Surat,Banana - Green,Other,FAQ,03-06-2024,500,1300,900,90,2024,6,3,Monday,2,800,
Gujarat,Surat,Surat,Banana - Green,Other,FAQ,08-06-2024,700,1300,800,90,2024,6,8,Saturday,2,600,
Gujarat,Surat,Surat,Banana - Green,Other,FAQ,29-06-2024,600,1400,1000,90,2024,6,29,Saturday,2,800,
Gujarat,Surat,Surat,Groundnut pods (raw),Other,FAQ,08-06-2024,3000,5300,4150,312,2024,6,8,Saturday,2,2300,
Gujarat,Surat,Surat,Groundnut pods (raw),Other,FAQ,14-06-2024,3000,5000,4000,312,2024,6,14,Friday,2,2000,
Gujarat,Surat,Surat,Groundnut pods (raw),Other,FAQ,28-06-2024,4000,5500,4750,312,2024,6,28,Friday,2,1500,
Gujarat,Surat,Surat,Groundnut pods (raw),Other,FAQ,29-06-2024,4000,5500,4750,312,2024,6,29,Saturday,2,1500,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,02-01-2024,1500,3300,2400,35,2024,1,2,Tuesday,1,1800,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,05-01-2024,1500,4400,2950,35,2024,1,5,Friday,1,2900,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,08-01-2024,1500,4400,2950,35,2024,1,8,Monday,1,2900,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,12-01-2024,2000,3500,2750,35,2024,1,12,Friday,1,1500,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,16-01-2024,1500,3000,2250,35,2024,1,16,Tuesday,1,1500,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,22-01-2024,1500,3500,2500,35,2024,1,22,Monday,1,2000,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,02-02-2024,900,2000,1450,35,2024,2,2,Friday,1,1100,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,03-02-2024,500,1700,1100,35,2024,2,3,Saturday,1,1200,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,06-02-2024,400,1300,850,35,2024,2,6,Tuesday,1,900,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,10-02-2024,400,1000,700,35,2024,2,10,Saturday,1,600,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,24-02-2024,600,1500,1050,35,2024,2,24,Saturday,1,900,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,29-02-2024,600,1800,1200,35,2024,2,29,Thursday,1,1200,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,05-03-2024,600,1500,1050,35,2024,3,5,Tuesday,1,900,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,19-03-2024,900,2000,1450,35,2024,3,19,Tuesday,1,1100,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,23-03-2024,900,1800,1350,35,2024,3,23,Saturday,1,900,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,08-04-2024,600,1700,1150,35,2024,4,8,Monday,2,1100,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,12-04-2024,600,1500,1050,35,2024,4,12,Friday,2,900,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,25-04-2024,500,2100,1300,35,2024,4,25,Thursday,2,1600,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,29-04-2024,500,2100,1300,35,2024,4,29,Monday,2,1600,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,02-05-2024,6500,11500,9000,297,2024,5,2,Thursday,2,5000,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,06-05-2024,6500,11000,8750,297,2024,5,6,Monday,2,4500,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,11-05-2024,6500,11500,9000,297,2024,5,11,Saturday,2,5000,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,13-05-2024,6500,11000,8750,297,2024,5,13,Monday,2,4500,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,16-05-2024,6500,11000,8750,297,2024,5,16,Thursday,2,4500,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,22-05-2024,6500,11000,8750,297,2024,5,22,Wednesday,2,4500,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,29-05-2024,5000,9000,7000,297,2024,5,29,Wednesday,2,4000,
Gujarat,Surat,Surat,Yam (Ratalu),Other,FAQ,31-05-2024,5000,9000,7000,297,2024,5,31,Friday,2,4000,
Gujarat,Surat,Surat,Peas cod,Other,FAQ,06-05-2024,6500,9250,7875,308,2024,5,6,Monday,2,2750,
Gujarat,Surat,Surat,Peas cod,Other,FAQ,11-05-2024,6000,8200,7100,308,2024,5,11,Saturday,2,2200,
Gujarat,Surat,Surat,Peas cod,Other,FAQ,20-05-2024,6000,8200,7100,308,2024,5,20,Monday,2,2200,
Gujarat,Surat,Surat,Mango (Raw-Ripe),Other,FAQ,02-05-2024,2500,9800,6150,172,2024,5,2,Thursday,2,7300,
Gujarat,Surat,Surat,Mango (Raw-Ripe),Other,FAQ,03-05-2024,3000,10000,6500,172,2024,5,3,Friday,2,7000,
Gujarat,Surat,Surat,Mango (Raw-Ripe),Other,FAQ,10-05-2024,3000,10000,6500,172,2024,5,10,Friday,2,7000,
Gujarat,Surat,Surat,Mango (Raw-Ripe),Other,FAQ,17-05-2024,3000,8000,5500,172,2024,5,17,Friday,2,5000,
Gujarat,Surat,Surat,Mango (Raw-Ripe),Other,FAQ,29-05-2024,3000,8500,5750,172,2024,5,29,Wednesday,2,5500,
Gujarat,Surat,Surat,Pegeon Pea (Arhar Fali),Other,FAQ,03-05-2024,4500,10000,7250,301,2024,5,3,Friday,2,5500,
Gujarat,Surat,Surat,Pegeon Pea (Arhar Fali),Other,FAQ,17-05-2024,4000,10000,7000,301,2024,5,17,Friday,2,6000,
Gujarat,Surat,Surat,French Beans (Frasbean),Other,FAQ,13-05-2024,7000,11000,9000,298,2024,5,13,Monday,2,4000,
Gujarat,Surat,Surat,Surat Beans (Papadi),Other,FAQ,01-05-2024,3500,6500,5000,300,2024,5,1,Wednesday,2,3000,
Gujarat,Surat,Surat,Surat Beans (Papadi),Other,FAQ,03-05-2024,3500,6500,5000,300,2024,5,3,Friday,2,3000,
Gujarat,Surat,Surat,Surat Beans (Papadi),Other,FAQ,06-05-2024,3500,9500,6500,300,2024,5,6,Monday,2,6000,
Gujarat,Surat,Surat,Surat Beans (Papadi),Other,FAQ,08-05-2024,4000,8500,6250,300,2024,5,8,Wednesday,2,4500,
Gujarat,Surat,Surat,Surat Beans (Papadi),Other,FAQ,11-05-2024,4000,9000,6500,300,2024,5,11,Saturday,2,5000,
Gujarat,Surat,Surat,Surat Beans (Papadi),Other,FAQ,21-05-2024,5000,10500,7750,300,2024,5,21,Tuesday,2,5500,
Gujarat,Surat,Surat,Surat Beans (Papadi),Other,FAQ,22-05-2024,5000,11000,8000,300,2024,5,22,Wednesday,2,6000,
Gujarat,Surat,Surat,Indian Beans (Seam),Other,FAQ,01-05-2024,2300,4500,3400,299,2024,5,1,Wednesday,2,2200,
Gujarat,Surat,Surat,Indian Beans (Seam),Other,FAQ,15-05-2024,3000,6000,4500,299,2024,5,15,Wednesday,2,3000,
Gujarat,Surat,Surat,Indian Beans (Seam),Other,FAQ,16-05-2024,3000,6000,4500,299,2024,5,16,Thursday,2,3000,
Gujarat,Surat,Surat,Little gourd (Kundru),Other,FAQ,02-05-2024,4000,6000,5000,302,2024,5,2,Thursday,2,2000,
Gujarat,Surat,Surat,Little gourd (Kundru),Other,FAQ,25-05-2024,3000,6250,4625,302,2024,5,25,Saturday,2,3250,
Gujarat,Surat,Surat,Little gourd (Kundru),Other,FAQ,27-05-2024,3000,6500,4750,302,2024,5,27,Monday,2,3500,
Gujarat,Surat,Surat,Little gourd (Kundru),Other,FAQ,31-05-2024,3000,6000,4500,302,2024,5,31,Friday,2,3000,
Gujarat,Surat,Surat,Cluster beans,Other,FAQ,17-05-2024,2000,4500,3250,80,2024,5,17,Friday,2,2500,
Gujarat,Surat,Surat,Cluster beans,Other,FAQ,24-05-2024,3000,5000,4000,80,2024,5,24,Friday,2,2000,
Gujarat,Surat,Surat,Bottle gourd,Other,FAQ,04-05-2024,1000,2000,1500,82,2024,5,4,Saturday,2,1000,
Gujarat,Surat,Surat,Bottle gourd,Other,FAQ,06-05-2024,1000,2500,1750,82,2024,5,6,Monday,2,1500,
Gujarat,Surat,Surat,Bottle gourd,Other,FAQ,08-05-2024,1500,3000,2250,82,2024,5,8,Wednesday,2,1500,
Gujarat,Surat,Surat,Bottle gourd,Other,FAQ,10-05-2024,1500,2500,2000,82,2024,5,10,Friday,2,1000,
Gujarat,Surat,Surat,Bottle gourd,Other,FAQ,13-05-2024,1500,2500,2000,82,2024,5,13,Monday,2,1000,
Gujarat,Surat,Surat,Bitter gourd,Other,FAQ,09-05-2024,2000,4100,3050,81,2024,5,9,Thursday,2,2100,
Gujarat,Surat,Surat,Bitter gourd,Other,FAQ,10-05-2024,2000,4000,3000,81,2024,5,10,Friday,2,2000,
Gujarat,Surat,Surat,Bitter gourd,Other,FAQ,16-05-2024,2000,4100,3050,81,2024,5,16,Thursday,2,2100,
Gujarat,Surat,Surat,Bitter gourd,Other,FAQ,18-05-2024,2000,3500,2750,81,2024,5,18,Saturday,2,1500,
Gujarat,Surat,Surat,Bitter gourd,Other,FAQ,25-05-2024,2000,4300,3150,81,2024,5,25,Saturday,2,2300,
Gujarat,Surat,Surat,Bitter gourd,Other,FAQ,28-05-2024,2000,4200,3100,81,2024,5,28,Tuesday,2,2200,
Gujarat,Surat,Surat,Bitter gourd,Other,FAQ,29-05-2024,2000,4200,3100,81,2024,5,29,Wednesday,2,2200,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,06-06-2024,3000,6500,4750,35,2024,6,6,Thursday,2,3500,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,14-06-2024,4000,7500,5750,35,2024,6,14,Friday,2,3500,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,26-06-2024,4500,6500,5500,35,2024,6,26,Wednesday,2,2000,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,28-06-2024,2500,5500,4000,35,2024,6,28,Friday,2,3000,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,03-06-2024,1500,4000,2750,34,2024,6,3,Monday,2,2500,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,14-06-2024,1000,4000,2500,34,2024,6,14,Friday,2,3000,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,18-06-2024,1000,4500,2750,34,2024,6,18,Tuesday,2,3500,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,26-06-2024,2000,4500,3250,34,2024,6,26,Wednesday,2,2500,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,24-06-2024,2000,4500,3250,34,2024,6,24,Monday,2,2500,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,25-06-2024,2000,4500,3250,34,2024,6,25,Tuesday,2,2500,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,28-06-2024,2000,4300,3150,34,2024,6,28,Friday,2,2300,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,29-06-2024,2000,4200,3100,34,2024,6,29,Saturday,2,2200,
Gujarat,Surat,Surat,Ginger(Green),Other,FAQ,08-05-2024,6000,9500,7750,103,2024,5,8,Wednesday,2,3500,
Gujarat,Surat,Surat,Ginger(Green),Other,FAQ,16-05-2024,6500,10000,8250,103,2024,5,16,Thursday,2,3500,
Gujarat,Surat,Surat,Ginger(Green),Other,FAQ,17-05-2024,6500,9800,8150,103,2024,5,17,Friday,2,3300,
Gujarat,Surat,Surat,Ginger(Green),Other,FAQ,21-05-2024,6500,9800,8150,103,2024,5,21,Tuesday,2,3300,
Gujarat,Surat,Surat,Ginger(Green),Other,FAQ,27-05-2024,6500,10000,8250,103,2024,5,27,Monday,2,3500,
Gujarat,Surat,Surat,Drumstick,Other,FAQ,09-05-2024,1500,3100,2300,168,2024,5,9,Thursday,2,1600,
Gujarat,Surat,Surat,Drumstick,Other,FAQ,17-05-2024,1500,3200,2350,168,2024,5,17,Friday,2,1700,
Gujarat,Surat,Surat,Drumstick,Other,FAQ,20-05-2024,1500,3600,2300,168,2024,5,20,Monday,2,2100,
Gujarat,Surat,Surat,Drumstick,Other,FAQ,27-05-2024,2000,5000,3500,168,2024,5,27,Monday,2,3000,
Gujarat,Surat,Surat,Drumstick,Other,FAQ,28-05-2024,800,3000,1900,168,2024,5,28,Tuesday,2,2200,
Gujarat,Surat,Surat,Drumstick,Other,FAQ,31-05-2024,2000,5000,3500,168,2024,5,31,Friday,2,3000,
Gujarat,Surat,Surat,Sweet Potato,Other,FAQ,09-05-2024,2000,3000,2500,152,2024,5,9,Thursday,2,1000,
Gujarat,Surat,Surat,Sweet Potato,Other,FAQ,29-05-2024,2000,3250,2625,152,2024,5,29,Wednesday,2,1250,
Gujarat,Surat,Surat,Sweet Potato,Other,FAQ,31-05-2024,2000,3300,2650,152,2024,5,31,Friday,2,1300,
Gujarat,Surat,Surat,Capsicum,Other,FAQ,11-05-2024,2000,3800,2900,164,2024,5,11,Saturday,2,1800,
Gujarat,Surat,Surat,Capsicum,Other,FAQ,25-05-2024,2000,3300,2650,164,2024,5,25,Saturday,2,1300,
Gujarat,Surat,Surat,Capsicum,Other,FAQ,27-05-2024,2000,3500,2750,164,2024,5,27,Monday,2,1500,
Gujarat,Surat,Surat,Capsicum,Other,FAQ,31-05-2024,2000,3500,2750,164,2024,5,31,Friday,2,1500,
Gujarat,Surat,Surat,Cabbage,Other,FAQ,03-05-2024,600,1700,1150,154,2024,5,3,Friday,2,1100,
Gujarat,Surat,Surat,Cabbage,Other,FAQ,06-05-2024,600,1800,1200,154,2024,5,6,Monday,2,1200,
Gujarat,Surat,Surat,Cabbage,Other,FAQ,11-05-2024,600,2100,1350,154,2024,5,11,Saturday,2,1500,
Gujarat,Surat,Surat,Cabbage,Other,FAQ,20-05-2024,700,2100,1400,154,2024,5,20,Monday,2,1400,
Gujarat,Surat,Surat,Cabbage,Other,FAQ,23-05-2024,600,2200,1400,154,2024,5,23,Thursday,2,1600,
Gujarat,Surat,Surat,Cabbage,Other,FAQ,29-05-2024,600,2200,1400,154,2024,5,29,Wednesday,2,1600,
Gujarat,Surat,Surat,Cabbage,Other,FAQ,31-05-2024,600,2200,1400,154,2024,5,31,Friday,2,1600,
Gujarat,Surat,Surat,Ridgeguard(Tori),Other,FAQ,09-05-2024,2500,5000,3750,160,2024,5,9,Thursday,2,2500,
Gujarat,Surat,Surat,Ridgeguard(Tori),Other,FAQ,11-05-2024,2500,5500,4000,160,2024,5,11,Saturday,2,3000,
Gujarat,Surat,Surat,Carrot,Other,FAQ,06-05-2024,1000,3500,2250,153,2024,5,6,Monday,2,2500,
Gujarat,Surat,Surat,Carrot,Other,FAQ,13-05-2024,1100,2650,1850,153,2024,5,13,Monday,2,1550,
Gujarat,Surat,Surat,Beetroot,Other,FAQ,03-05-2024,1000,1600,1300,157,2024,5,3,Friday,2,600,
Gujarat,Surat,Surat,Beetroot,Other,FAQ,08-05-2024,1000,1600,1300,157,2024,5,8,Wednesday,2,600,
Gujarat,Surat,Surat,Beetroot,Other,FAQ,09-05-2024,1000,1600,1300,157,2024,5,9,Thursday,2,600,
Gujarat,Surat,Surat,Beetroot,Other,FAQ,10-05-2024,1000,1500,1250,157,2024,5,10,Friday,2,500,
Gujarat,Surat,Surat,Beetroot,Other,FAQ,15-05-2024,1000,1600,1300,157,2024,5,15,Wednesday,2,600,
Gujarat,Surat,Surat,Beetroot,Other,FAQ,20-05-2024,1100,1900,1500,157,2024,5,20,Monday,2,800,
Gujarat,Surat,Surat,Beetroot,Other,FAQ,27-05-2024,1100,1700,1400,157,2024,5,27,Monday,2,600,
Gujarat,Surat,Surat,Beetroot,Other,FAQ,29-05-2024,1100,1600,1350,157,2024,5,29,Wednesday,2,500,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,09-05-2024,800,2800,1800,159,2024,5,9,Thursday,2,2000,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,17-05-2024,800,2900,1850,159,2024,5,17,Friday,2,2100,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,18-05-2024,800,2800,1800,159,2024,5,18,Saturday,2,2000,
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,31-05-2024,1000,2500,1750,159,2024,5,31,Friday,2,1500,
Gujarat,Surat,Surat,Cowpea(Veg),Other,FAQ,06-05-2024,4000,6500,5250,89,2024,5,6,Monday,2,2500,
Gujarat,Surat,Surat,Cowpea(Veg),Other,FAQ,22-05-2024,3000,5000,4000,89,2024,5,22,Wednesday,2,2000,
Gujarat,Surat,Surat,Cowpea(Veg),Other,FAQ,28-05-2024,3000,7500,5250,89,2024,5,28,Tuesday,2,4500,
Gujarat,Surat,Surat,Pumpkin,Other,FAQ,01-05-2024,700,1300,1000,84,2024,5,1,Wednesday,2,600,
Gujarat,Surat,Surat,Pumpkin,Other,FAQ,04-05-2024,700,1500,1100,84,2024,5,4,Saturday,2,800,
Gujarat,Surat,Surat,Pumpkin,Other,FAQ,11-05-2024,600,1100,850,84,2024,5,11,Saturday,2,500,
Gujarat,Surat,Surat,Pumpkin,Other,FAQ,13-05-2024,600,1100,850,84,2024,5,13,Monday,2,500,
Gujarat,Surat,Surat,Pumpkin,Other,FAQ,24-05-2024,600,1100,850,84,2024,5,24,Friday,2,500,
Gujarat,Surat,Surat,Pumpkin,Other,FAQ,28-05-2024,700,1100,900,84,2024,5,28,Tuesday,2,400,
Gujarat,Surat,Surat,Pumpkin,Other,FAQ,29-05-2024,700,1100,900,84,2024,5,29,Wednesday,2,400,
Gujarat,Surat,Surat,Banana - Green,Other,FAQ,02-05-2024,700,1100,900,90,2024,5,2,Thursday,2,400,
Gujarat,Surat,Surat,Banana - Green,Other,FAQ,11-05-2024,600,1100,800,90,2024,5,11,Saturday,2,500,
Gujarat,Surat,Surat,Banana - Green,Other,FAQ,15-05-2024,600,1100,850,90,2024,5,15,Wednesday,2,500,
Gujarat,Surat,Surat,Banana - Green,Other,FAQ,28-05-2024,500,1100,800,90,2024,5,28,Tuesday,2,600,
Gujarat,Surat,Surat,Bhindi,Other,FAQ,03-05-2024,1500,4500,3000,85,2024,5,3,Friday,2,3000,
Gujarat,Surat,Surat,Bhindi,Other,FAQ,08-05-2024,1500,4000,2750,85,2024,5,8,Wednesday,2,2500,
Gujarat,Surat,Surat,Bhindi,Other,FAQ,29-05-2024,1500,3500,2500,85,2024,5,29,Wednesday,2,2000,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,13-05-2024,1000,2500,1750,35,2024,5,13,Monday,2,1500,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,17-05-2024,1100,2500,1800,35,2024,5,17,Friday,2,1400,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,20-05-2024,1100,2200,1650,35,2024,5,20,Monday,2,1100,
Gujarat,Surat,Surat,Brinjal,Other,FAQ,22-05-2024,1500,2400,1950,35,2024,5,22,Wednesday,2,900,
Gujarat,Surat,Surat,Tomato,Other,FAQ,02-05-2024,500,1300,900,78,2024,5,2,Thursday,2,800,
Gujarat,Surat,Surat,Tomato,Other,FAQ,25-05-2024,600,2000,1300,78,2024,5,25,Saturday,2,1400,
Gujarat,Surat,Surat,Tomato,Other,FAQ,31-05-2024,500,1800,1150,78,2024,5,31,Friday,2,1300,
Gujarat,Surat,Surat,Green Chilli,Other,FAQ,03-05-2024,2000,4500,3250,87,2024,5,3,Friday,2,2500,
Gujarat,Surat,Surat,Green Chilli,Other,FAQ,04-05-2024,2500,4500,3500,87,2024,5,4,Saturday,2,2000,
Gujarat,Surat,Surat,Green Chilli,Other,FAQ,08-05-2024,2000,4500,3250,87,2024,5,8,Wednesday,2,2500,
Gujarat,Surat,Surat,Green Chilli,Other,FAQ,16-05-2024,2000,5000,3000,87,2024,5,16,Thursday,2,3000,
Gujarat,Surat,Surat,Potato,Other,FAQ,08-01-2024,800,2700,1750,24,2024,1,8,Monday,1,1900,
Gujarat,Surat,Surat,Potato,Other,FAQ,12-01-2024,700,2700,1700,24,2024,1,12,Friday,1,2000,
Gujarat,Surat,Surat,Potato,Other,FAQ,18-01-2024,600,2700,1650,24,2024,1,18,Thursday,1,2100,
Gujarat,Surat,Surat,Potato,Other,FAQ,27-01-2024,600,1400,1000,24,2024,1,27,Saturday,1,800,
Gujarat,Surat,Surat,Potato,Other,FAQ,30-01-2024,600,1500,1050,24,2024,1,30,Tuesday,1,900,
Gujarat,Surat,Surat,Potato,Other,FAQ,31-01-2024,600,1500,1050,24,2024,1,31,Wednesday,1,900,
Gujarat,Surat,Surat,Potato,Other,FAQ,05-02-2024,600,1550,1075,24,2024,2,5,Monday,1,950,
Gujarat,Surat,Surat,Potato,Other,FAQ,12-02-2024,600,1650,1125,24,2024,2,12,Monday,1,1050,
Gujarat,Surat,Surat,Potato,Other,FAQ,13-02-2024,500,1650,1075,24,2024,2,13,Tuesday,1,1150,
Gujarat,Surat,Surat,Potato,Other,FAQ,15-02-2024,800,1650,1225,24,2024,2,15,Thursday,1,850,
Gujarat,Surat,Surat,Potato,Other,FAQ,17-02-2024,700,1650,1175,24,2024,2,17,Saturday,1,950,
Gujarat,Surat,Surat,Potato,Other,FAQ,19-02-2024,700,1800,1250,24,2024,2,19,Monday,1,1100,
Gujarat,Surat,Surat,Potato,Other,FAQ,20-02-2024,750,1800,1275,24,2024,2,20,Tuesday,1,1050,
Gujarat,Surat,Surat,Potato,Other,FAQ,23-02-2024,700,1800,1250,24,2024,2,23,Friday,1,1100,
Gujarat,Surat,Surat,Potato,Other,FAQ,28-02-2024,700,1850,1275,24,2024,2,28,Wednesday,1,1150,
Gujarat,Surat,Surat,Potato,Other,FAQ,06-03-2024,700,1800,1250,24,2024,3,6,Wednesday,1,1100,
Gujarat,Surat,Surat,Potato,Other,FAQ,20-03-2024,600,1800,1200,24,2024,3,20,Wednesday,1,1200,
Gujarat,Surat,Surat,Potato,Other,FAQ,26-03-2024,900,2500,1700,24,2024,3,26,Tuesday,1,1600,
Gujarat,Surat,Surat,Potato,Other,FAQ,27-03-2024,900,2400,1650,24,2024,3,27,Wednesday,1,1500,
Gujarat,Surat,Surat,Potato,Other,FAQ,29-03-2024,800,2500,1650,24,2024,3,29,Friday,1,1700,
Gujarat,Surat,Surat,Potato,Other,FAQ,22-04-2024,1200,2800,2000,24,2024,4,22,Monday,2,1600,
Gujarat,Surat,Surat,Potato,Other,FAQ,30-04-2024,1150,2700,1925,24,2024,4,30,Tuesday,2,1550,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,06-01-2024,1500,4000,2750,34,2024,1,6,Saturday,1,2500,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,09-01-2024,1800,4500,3150,34,2024,1,9,Tuesday,1,2700,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,11-01-2024,2000,4300,3150,34,2024,1,11,Thursday,1,2300,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,12-01-2024,1500,4000,2750,34,2024,1,12,Friday,1,2500,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,13-01-2024,1500,4000,2750,34,2024,1,13,Saturday,1,2500,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,29-01-2024,1500,3500,2500,34,2024,1,29,Monday,1,2000,
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,01-02-2024,1000,3500,2250,34,2024,2,1,Thursday,1,2500,
